county,fips,date,wrf_pm,wrf_nf_pm,wrf_smk_pm,geo_wt_pm,global_reg_pm,krig_pm,background_pm,geo_smk_pm,global_smk_pm,krig_smk_pm,wrf_temp,wrf_pbl
Whitman,075,2012-09-03,15.2305342302106,13.9279892423323,1.30254498787828,4.30337502923578,5.24444174839758,4.37355050198423,6.83957592036849,0,0,0,296.174803457114,1431.22557106586
Whitman,075,2012-09-04,14.1748771499054,12.4794982114096,1.6953789384958,3.94345881811606,4.81976371492542,4.00836550667178,6.83957592036849,0,0,0,296.964367494756,2094.92639885367
Whitman,075,2012-09-05,11.739754863559,9.89324751610943,1.8465073474496,4.66054691307992,5.40412025554605,4.75508279307541,6.83957592036849,0,0,0,298.204308693658,1829.24240278411
Whitman,075,2012-09-06,6.81031048749191,6.51397622758063,0.296334259911283,6.29782584450748,6.55148707364391,6.51391108850164,6.83957592036849,0.000446750091718569,0.0816230486787089,0.100041266726563,297.526457796608,2061.15575492991
Whitman,075,2012-09-07,27.3748331740389,7.79353441485171,19.5812987591872,6.82762483669253,8.46298722120594,6.92891252054077,6.83957592036849,0.194821748533781,1.64019763380332,0.269179140208187,299.826489443016,1641.96324411615
Whitman,075,2012-09-08,56.4301245052069,8.30508455885369,48.1250399463532,14.4777619168996,17.7343695873977,14.7226989111484,6.83957592036849,7.63818599653114,10.8947936670292,7.88312299077995,304.499482728847,1505.7218726097
Whitman,075,2012-09-09,52.1575404126505,14.2862907465623,37.8712496660882,11.4934280782789,14.5851419717334,11.6482413735048,6.83957592036849,4.65385215791045,7.74556605136493,4.80866545313636,295.650387265882,1111.74041737831
Whitman,075,2012-09-10,14.1626955122597,11.83077143612,2.33192407613978,7.48116965561532,8.23611868037607,7.71918716742923,6.83957592036849,0.672935023159537,1.40893431750571,0.906469071802523,288.274885079162,1781.20182171393
Whitman,075,2012-09-11,17.5690286523348,12.1191276461582,5.4499010061766,8.93679925536969,9.81180091007771,9.21973459199393,6.83957592036849,2.09722333500121,2.97222498970923,2.38015867162544,288.619180090908,1478.09438668426
Whitman,075,2012-09-12,12.0931647615853,8.08564736420367,4.00751739738158,10.9695934417062,11.402176261904,11.3595643053635,6.83957592036849,4.13001752133776,4.56260034153555,4.51998838499502,294.584081584637,1470.51722731826
Whitman,075,2012-09-13,116.235663118729,7.43514233719423,108.800520781535,43.1199028021397,49.0013826472192,44.2092315831139,6.83957592036849,36.2803268817712,42.1618067268507,37.3696556627455,299.900554549116,1115.85526025574
Whitman,075,2012-09-14,124.471696498793,11.2117165134481,113.259979985345,63.3971605617294,69.0742557226499,65.3256466116232,6.83957592036849,56.5575846413609,62.2346798022815,58.4860706912547,302.074949924683,1295.01680034098
Whitman,075,2012-09-15,35.3646847843293,17.7618254662457,17.6028593180836,35.896459455828,36.7800476994424,37.2400269396592,6.83957592036849,29.0568835354595,29.9404717790739,30.4004510192907,297.860610423978,1090.89150190011
Whitman,075,2012-09-16,30.109161339747,15.1761665336004,14.9329948061467,19.7539640880876,21.0686715227312,20.4204942407613,6.83957592036849,12.9143881677191,14.2290956023627,13.5809183203928,297.003964922275,1410.76619847936
Whitman,075,2012-09-17,16.8691395387059,14.8093017615423,2.0598377771636,7.14534667220318,8.06034856226238,7.3347279692426,6.83957592036849,0.381851852923757,1.23231234532557,0.544570173009101,296.906999257157,1118.95479135474
Whitman,075,2012-09-18,19.27516459192,13.1570270463658,6.11813754555426,9.96014005857697,10.9088904317051,10.2619477997562,6.83957592036849,3.12056413820848,4.06931451133658,3.42237187938767,299.801945088806,1024.17424414416
Whitman,075,2012-09-19,57.7495585776751,13.7651562271193,43.9844023505558,24.1239834046769,27.8627349917948,24.6349141241469,6.83957592036849,17.2844074843084,21.0231590714263,17.7953382037784,298.716789116544,823.670081734027
Whitman,075,2012-09-20,54.1019723482182,13.9789585556897,40.1230137925286,34.8428431322575,37.0813381329723,36.0401535752479,6.83957592036849,28.003267211889,30.2417622126038,29.2005776548795,301.273280067372,1206.71240567272
Whitman,075,2012-09-21,94.6201794808125,10.8380378995242,83.7821415812883,52.7697897352203,57.4193619889735,54.2879756246033,6.83957592036849,45.9302138148518,50.5797860686051,47.4483997042348,302.556495508519,1546.25975226279
Whitman,075,2012-09-22,62.9987335601598,18.2157853443285,44.7829482158313,53.6159004635692,56.093970423838,55.380674817169,6.83957592036849,46.7763245432007,49.2543945034696,48.5410988968006,296.553713098274,771.990966364626
Whitman,075,2012-09-23,39.8184349164792,17.7566779800059,22.0617569364733,17.9035492962191,21.2838252797144,18.1001797497043,6.83957592036849,11.0639733758506,14.4442493593459,11.2606038293358,293.174296855269,705.292480191058
Whitman,075,2012-09-24,48.7945512708731,20.0605240141132,28.73402725676,17.9499329560649,20.975879471653,18.30896839931,6.83957592036849,11.1103570356964,14.1363035512845,11.4693924789415,295.140777827701,780.337146714495
Whitman,075,2012-09-25,36.1102025336145,17.6863214021528,18.4238811314618,14.582949553209,17.2964798853437,14.7915772673689,6.83957592036849,7.74337363284056,10.4569039649752,7.95200134700037,292.881984634058,978.03559783305
Whitman,075,2012-09-26,24.5098276728326,18.3140406327653,6.19578704006723,17.0218324356112,18.1325409300757,17.5938609065638,6.83957592036849,10.1822565152427,11.2929650097072,10.7542849861954,294.595819474953,1414.9997128024
Whitman,075,2012-09-27,26.4984546998042,15.3679434155129,11.1305112842912,19.7810386892551,20.7596974966711,20.4936066877868,6.83957592036849,12.9414627688866,13.9201215763026,13.6540307674183,297.609390514211,1205.24898988852
Whitman,075,2012-09-28,34.4824298855838,16.0235323701956,18.4588975153882,20.0665908514165,21.5655338539432,20.7328306260268,6.83957592036849,13.227014931048,14.7259579335748,13.8932547056583,297.595249589033,817.906300227589
Whitman,075,2012-09-29,25.0185139539722,20.3997963042252,4.61871764974698,13.4005543500686,14.5964057462303,13.8210784931428,6.83957592036849,6.56097842970013,7.75682982586186,6.9815025727743,294.083411341716,1135.74604073225
Whitman,075,2012-09-30,26.0182815710245,20.9396718664575,5.07860970456705,7.17540079967028,8.66352136317405,7.31381056218514,6.83957592036849,0.370519468322351,1.82658270947603,0.499532357395629,292.84708095323,812.086351151777
Whitman,075,2012-10-01,18.0965527849371,4.09780375661691,13.9987490283202,11.9620242689516,12.7572858869743,12.3510831174907,6.83957592036849,5.12244834858306,5.9177099666058,5.51150719712226,295.209267476502,776.947178487675
Whitman,075,2012-10-02,16.99613696772,9.2440104354909,7.75212653222912,7.00050551877523,7.76893872586443,7.21450661504475,6.83957592036849,0.327538153461815,0.97272750851087,0.48796744353646,286.886881153193,1774.44520142291
Whitman,075,2012-10-03,15.621790131961,6.28842721035255,9.33336292160843,6.74887568254114,7.44097210404017,6.96221863287139,6.83957592036849,0.127947470852007,0.643375926602532,0.230730282217808,285.836118044166,1579.59702078603
Whitman,075,2012-10-04,20.5931268991373,5.70827323999355,14.8848536591437,7.6895175703607,8.65187132663184,7.90079316550728,6.83957592036849,1.13338854466534,1.92634048069,1.31045537174025,285.478879208902,1700.98245062059
Whitman,075,2012-10-05,12.4294932810197,5.43260967880237,6.99688360221728,9.57573105497455,9.91096526844637,9.94095038459823,6.83957592036849,2.73772635702368,3.07152429389626,3.10154516392506,287.234027812378,1448.61596461593
Whitman,075,2012-10-06,22.0935068969956,5.17228372124018,16.9212231757554,11.4679307684562,12.337128489253,11.8459866574283,6.83957592036849,4.63101593658042,5.49756945325428,5.00671320390684,288.253817546855,1005.29484755572
Whitman,075,2012-10-07,26.5692183023149,6.93804470164555,19.6311736006693,24.6282484993085,25.1173745116518,25.5868777749553,6.83957592036849,17.78867257894,18.2777985912833,18.7473018545868,289.407681278424,705.971586355672
Whitman,075,2012-10-08,16.178270921767,9.03888571165203,7.13938521011495,21.5032686643313,21.4775176870046,22.4011669457002,6.83957592036849,14.6636927439629,14.6379417666361,15.5615910253317,289.61134548664,741.070040542929
Whitman,075,2012-10-09,17.1319488046909,10.3981314301904,6.73381737450055,14.7269394784551,15.1143557295033,15.3055888178346,6.83957592036849,7.88736355808659,8.27477980913478,8.46601289746613,289.138672141089,761.127167048531
Whitman,075,2012-10-10,19.0473266662897,9.32293631730935,9.7243903489803,14.1164109816699,14.6594370959164,14.651211842307,6.83957592036849,7.27683506130141,7.81986117554795,7.81163592193855,290.491550419733,775.35105118738
Whitman,075,2012-10-11,42.7144855443193,9.53745721791222,33.1770283264071,18.6591160056715,20.5346531900288,19.2447484354698,6.83957592036849,11.8195400853031,13.6950772696603,12.4051725151013,291.759933848979,857.117916654924
Whitman,075,2012-10-12,16.1594952288601,12.3218348725724,3.83766035628771,17.6942739906416,17.8615113003538,18.4132883469204,6.83957592036849,10.8546980702731,11.0219353799853,11.5737124265519,288.143556545828,687.918605434773
Whitman,075,2012-10-13,13.1216149576967,13.0197055747861,0.101909382910624,3.49322050286514,4.18269628206563,3.56732027059117,6.83957592036849,0.0278348152312094,0.0307240931240508,0.0300164539826237,288.32332212891,1052.46208542595
Whitman,075,2012-10-14,14.3279754790519,13.7734720789568,0.554503400095105,3.9603667052315,4.70673261293886,4.04938982126738,6.83957592036849,0,0,0,292.793084228603,1318.62710632943
Whitman,075,2012-10-15,15.3091923379179,14.2433284682718,1.06586386964608,2.69280317162126,3.56966993266402,2.71659656179232,6.83957592036849,0,0,0,288.587188895026,1089.43600075145
Whitman,075,2012-10-16,14.846316420698,13.0567547318356,1.78956168886245,2.61435609435072,3.46539552427406,2.63855361573872,6.83957592036849,0,0,0,285.30626223406,1597.96587228942
Whitman,075,2012-10-17,32.8640073900369,11.5805930226645,21.2834143673724,5.79104806698159,7.67587669658513,5.84584258818527,6.83957592036849,9.20965622388529e-05,0.90586346769374,0.000791210940016522,281.609300637382,882.533470698275
Whitman,075,2012-10-18,23.9882724909663,11.2507716246546,12.7375008663116,20.6622365608629,21.1890164811766,21.460122512385,6.83957592036849,13.8226606404945,14.3494405608081,14.6205465920165,292.184287767013,635.864434431009
Whitman,075,2012-10-19,14.129459980756,12.9034789126866,1.22598106806944,5.61407144135125,6.26514102091316,5.78368884027993,6.83957592036849,0.0429259049473684,0.0467040522330366,0.0470254091418409,288.62961456118,1505.79752300279
Whitman,075,2012-10-20,17.7965975887979,12.6518673567867,5.14473023201116,2.2996775689046,3.36119222951632,2.28765397873649,6.83957592036849,0,0,0,280.602687417266,1454.1089093445
Whitman,075,2012-10-21,13.8083952727467,12.1815386223844,1.62685665036235,3.95422578634817,4.67083566705461,4.05074550043628,6.83957592036849,0,0,0,280.303892243123,1322.55145535743
Whitman,075,2012-10-22,13.4152737540004,12.9931137405314,0.422160099270152,7.69495347093372,8.19255958654683,7.96681002225336,6.83957592036849,0.899083938983447,1.36006138396372,1.14513134234698,279.742768408081,972.662054220457
Whitman,075,2012-10-23,18.8892075951747,16.0135796162495,2.87562797892515,5.50625672666773,6.47626035878277,5.63681758696066,6.83957592036849,0.0121804386768198,0.0251072397254796,0.0143278068810934,278.125581936876,900.580794462885
Whitman,075,2012-10-24,17.4142055656301,15.742679492586,1.67152607304417,6.95732700759351,7.75463897715964,7.16504526978913,6.83957592036849,0.336701269336208,0.962527831571445,0.508088655027051,278.052331348549,781.864749888486
Whitman,075,2012-10-25,19.734837197181,18.5406299260349,1.19420727114611,6.62071313625972,7.59176561052681,6.80047706885507,6.83957592036849,0.0355824791589824,0.770287398045292,0.0548862939300065,277.143158909501,805.709306510318
Whitman,075,2012-10-26,16.734021333722,14.3569734309271,2.3770479027949,5.90921382722064,6.72343231836154,6.08205598633387,6.83957592036849,0.0362277284719282,0.123486354073184,0.0582882990644266,275.341183550411,319.917423181386
Whitman,075,2012-10-27,16.6227013224115,16.3360932437805,0.286608078630977,4.83175154964579,5.69042542238714,4.9515140980985,6.83957592036849,0.000177649136324807,0.00757119006375468,0.000211051310900338,281.140673329905,714.784646347134
Whitman,075,2012-10-28,20.1103340595366,20.5876783490872,0.0151496663712256,3.03593182196905,4.21673079698961,3.04773695346351,6.83957592036849,0,0.000214355812748034,0,285.37582187932,972.572215412384
Whitman,075,2012-10-29,15.4266818399008,15.0415583635057,0.385123476395031,2.61758796781406,3.50361590624102,2.63441299146185,6.83957592036849,0,2.15324183169423e-05,0,286.643959918145,1174.78470703484
