Longitude,Latitude,YearDay
-120.675,47.271,2012263
-120.678,47.281,2012263
-120.745,47.505,2012263
-120.672,47.211,2012263
-120.675,47.221,2012263
-120.684,47.199,2012263
-120.686,47.209,2012263
-120.689,47.219,2012263
-120.806,47.507,2012263
-120.824,47.566,2012263
-120.841,47.523,2012263
-120.844,47.532,2012263
-120.855,47.571,2012263
-120.957,47.903,2012263
-120.858,47.53,2012263
-120.971,47.901,2012263
-120.983,47.889,2012263
-120.986,47.899,2012263
-120.89,47.536,2012263
-120.893,47.546,2012263
-120.907,47.544,2012263
-120.921,47.542,2012263
-120.936,47.54,2012263
-121.052,47.625,2012263
-121.116,47.636,2012263
-121.119,47.646,2012263
-121.13,47.634,2012263
-121.133,47.644,2012263
-121.056,46.71,2012263
-121.469,46.09,2012263
-121.475,46.11,2012263
-121.494,46.077,2012263
-121.497,46.086,2012263
-121.509,46.125,2012263
-121.508,46.074,2012263
-121.511,46.084,2012263
-121.52,46.113,2012263
-121.522,46.072,2012263
-121.525,46.082,2012263
-121.537,46.121,2012263
-121.533,46.061,2012263
-121.539,46.08,2012263
-121.556,46.088,2012263
-121.57,46.086,2012263
-121.573,46.095,2012263
-121.584,46.083,2012263
-121.587,46.093,2012263
-121.59,46.103,2012263
-121.595,46.072,2012263
-121.598,46.081,2012263
-121.601,46.091,2012263
-121.604,46.101,2012263
-121.612,46.079,2012263
-121.615,46.089,2012263
-121.626,46.077,2012263
-121.629,46.087,2012263
-119.812,47.803,2012263
-119.943,47.998,2012263
-119.946,48.008,2012263
-119.949,48.018,2012263
-119.952,48.028,2012263
-119.955,48.037,2012263
-119.958,47.996,2012263
-119.964,48.016,2012263
-119.969,48.036,2012263
-119.973,47.995,2012263
-119.993,48.012,2012263
-119.996,48.022,2012263
-120.161,48.173,2012263
-120.172,48.161,2012263
-120.175,48.171,2012263
-120.187,48.159,2012263
-120.545,48.04,2012263
-120.539,47.97,2012263
-120.563,48.048,2012263
-120.574,48.036,2012263
-120.577,48.046,2012263
-120.193,46.688,2012263
-120.592,48.044,2012263
-120.397,47.34,2012263
-120.606,48.042,2012263
-120.409,47.328,2012263
-120.412,47.338,2012263
-120.423,47.326,2012263
-120.426,47.336,2012263
-120.429,47.346,2012263
-120.437,47.324,2012263
-120.44,47.334,2012263
-120.443,47.344,2012263
-120.455,47.332,2012263
-120.457,47.342,2012263
-120.469,47.229,2012263
-120.472,47.239,2012263
-120.532,47.443,2012263
-120.538,47.463,2012263
-120.541,47.473,2012263
-120.544,47.482,2012263
-120.48,47.217,2012263
-120.489,47.246,2012263
-120.492,47.256,2012263
-120.503,47.295,2012263
-120.506,47.305,2012263
-120.509,47.315,2012263
-120.512,47.324,2012263
-120.521,47.354,2012263
-120.524,47.363,2012263
-120.526,47.373,2012263
-120.541,47.422,2012263
-120.552,47.461,2012263
-120.555,47.471,2012263
-120.5,47.235,2012263
-120.515,47.283,2012263
-120.523,47.313,2012263
-120.538,47.361,2012263
-120.573,47.478,2012263
-120.719,47.966,2012263
-120.503,47.194,2012263
-120.515,47.233,2012263
-120.52,47.252,2012263
-120.523,47.262,2012263
-120.535,47.301,2012263
-120.541,47.32,2012263
-120.737,47.974,2012263
-120.517,47.192,2012263
-120.538,47.26,2012263
-120.541,47.27,2012263
-120.543,47.28,2012263
-120.549,47.299,2012263
-120.552,47.309,2012263
-120.751,47.972,2012263
-120.532,47.19,2012263
-120.535,47.2,2012263
-120.538,47.209,2012263
-120.54,47.219,2012263
-120.546,47.239,2012263
-120.549,47.248,2012263
-120.552,47.258,2012263
-120.555,47.268,2012263
-120.558,47.278,2012263
-120.561,47.287,2012263
-120.564,47.297,2012263
-120.546,47.188,2012263
-120.549,47.198,2012263
-120.558,47.227,2012263
-120.563,47.246,2012263
-120.566,47.256,2012263
-120.569,47.266,2012263
-120.572,47.276,2012263
-120.575,47.285,2012263
-120.578,47.295,2012263
-120.581,47.305,2012263
-120.563,47.196,2012263
-120.575,47.235,2012263
-120.578,47.244,2012263
-120.584,47.264,2012263
-120.592,47.293,2012263
-120.589,47.233,2012263
-120.592,47.242,2012263
-120.595,47.252,2012263
-120.601,47.272,2012263
-120.607,47.291,2012263
-120.603,47.231,2012263
-120.947,48.361,2012263
-120.621,47.238,2012263
-120.623,47.197,2012263
-120.626,47.207,2012263
-120.641,47.205,2012263
-120.988,48.345,2012263
-120.786,47.54,2012263
-120.893,47.891,2012263
-120.8,47.538,2012263
-120.803,47.548,2012263
-120.815,47.536,2012263
-120.818,47.546,2012263
-120.829,47.534,2012263
-120.832,47.544,2012263
-120.847,47.542,2012263
-121.012,47.641,2012263
-121.021,47.67,2012263
-121.041,47.637,2012263
-121.131,47.492,2012263
-121.134,47.502,2012263
-121.018,46.685,2012263
-121.337,46.903,2012263
-121.351,46.901,2012263
-121.368,46.909,2012263
-121.472,46.1,2012263
-121.487,46.149,2012263
-121.48,46.079,2012263
-121.483,46.088,2012263
-121.486,46.098,2012263
-121.489,46.108,2012263
-121.5,46.096,2012263
-121.503,46.106,2012263
-121.515,46.145,2012263
-121.514,46.094,2012263
-121.517,46.104,2012263
-121.528,46.092,2012263
-121.531,46.102,2012263
-121.54,46.131,2012263
-121.546,46.15,2012263
-121.548,46.109,2012263
-121.56,46.148,2012263
-121.565,46.117,2012263
-121.582,46.124,2012263
-119.946,48.008,2012264
-119.952,48.028,2012264
-119.955,48.037,2012264
-119.955,47.987,2012264
-119.958,47.996,2012264
-119.961,48.006,2012264
-119.964,48.016,2012264
-119.966,48.026,2012264
-119.969,48.036,2012264
-119.972,48.045,2012264
-119.973,47.995,2012264
-119.975,48.004,2012264
-119.978,48.014,2012264
-119.99,48.002,2012264
-120.016,48.04,2012264
-120.163,48.182,2012264
-120.557,47.978,2012264
-120.577,48.046,2012264
-120.568,47.966,2012264
-120.426,47.336,2012264
-120.432,47.356,2012264
-120.434,47.315,2012264
-120.44,47.334,2012264
-120.434,47.264,2012264
-120.437,47.274,2012264
-120.452,47.322,2012264
-120.455,47.332,2012264
-120.446,47.252,2012264
-120.449,47.262,2012264
-120.452,47.272,2012264
-120.452,47.221,2012264
-120.455,47.231,2012264
-120.457,47.241,2012264
-120.463,47.26,2012264
-120.466,47.27,2012264
-120.469,47.28,2012264
-120.463,47.209,2012264
-120.469,47.229,2012264
-120.475,47.248,2012264
-120.483,47.278,2012264
-120.503,47.346,2012264
-120.506,47.356,2012264
-120.532,47.443,2012264
-120.477,47.207,2012264
-120.48,47.217,2012264
-120.489,47.246,2012264
-120.5,47.285,2012264
-120.524,47.363,2012264
-120.541,47.422,2012264
-120.547,47.441,2012264
-120.55,47.451,2012264
-120.555,47.471,2012264
-120.558,47.48,2012264
-120.492,47.205,2012264
-120.509,47.264,2012264
-120.535,47.352,2012264
-120.538,47.361,2012264
-120.561,47.439,2012264
-120.564,47.449,2012264
-120.503,47.194,2012264
-120.506,47.203,2012264
-120.526,47.272,2012264
-120.549,47.35,2012264
-120.587,47.476,2012264
-120.734,47.964,2012264
-120.737,47.974,2012264
-120.52,47.201,2012264
-120.535,47.25,2012264
-120.543,47.28,2012264
-120.546,47.289,2012264
-120.751,47.972,2012264
-120.532,47.19,2012264
-120.535,47.2,2012264
-120.538,47.209,2012264
-120.543,47.229,2012264
-120.578,47.346,2012264
-120.552,47.207,2012264
-120.572,47.276,2012264
-120.575,47.285,2012264
-120.578,47.295,2012264
-120.575,47.235,2012264
-120.581,47.254,2012264
-120.592,47.293,2012264
-120.58,47.203,2012264
-120.589,47.233,2012264
-120.595,47.201,2012264
-120.612,47.209,2012264
-120.615,47.219,2012264
-120.626,47.207,2012264
-120.629,47.217,2012264
-120.632,47.227,2012264
-120.644,47.215,2012264
-121.005,48.353,2012264
-120.78,47.521,2012264
-120.789,47.55,2012264
-120.803,47.548,2012264
-120.916,47.918,2012264
-120.832,47.544,2012264
-120.85,47.603,2012264
-120.841,47.523,2012264
-120.844,47.532,2012264
-121.032,47.658,2012264
-121.385,46.917,2012264
-121.466,46.935,2012264
-121.486,46.098,2012264
-121.501,46.147,2012264
-121.497,46.086,2012264
-121.514,46.094,2012264
-121.529,46.143,2012264
-121.684,46.547,2012264
-121.568,46.127,2012264
-121.56,46.148,2012265
-121.566,46.168,2012265
-120.478,47.309,2012265
-120.555,47.319,2012265
-120.601,47.272,2012265
-117.327,45.537,2012265
-117.329,45.547,2012265
-117.341,45.536,2012265
-117.343,45.545,2012265
-119.937,48.03,2012265
-119.941,47.989,2012265
-119.943,47.998,2012265
-119.946,48.008,2012265
-119.949,48.018,2012265
-119.952,48.028,2012265
-119.955,48.037,2012265
-119.958,47.996,2012265
-119.961,48.006,2012265
-119.964,48.016,2012265
-119.973,47.995,2012265
-119.975,48.004,2012265
-119.987,47.993,2012265
-119.99,48.002,2012265
-119.996,47.971,2012265
-120.002,47.991,2012265
-120.004,48.001,2012265
-120.007,48.01,2012265
-120.013,47.979,2012265
-120.022,48.008,2012265
-120.187,48.159,2012265
-120.548,48.05,2012265
-120.551,48.06,2012265
-120.542,47.98,2012265
-120.563,48.048,2012265
-120.554,47.968,2012265
-120.577,48.046,2012265
-120.586,48.025,2012265
-120.592,48.044,2012265
-120.583,47.964,2012265
-120.6,48.023,2012265
-120.406,47.319,2012265
-120.594,47.952,2012265
-120.406,47.268,2012265
-120.423,47.326,2012265
-120.609,47.95,2012265
-120.42,47.266,2012265
-120.434,47.315,2012265
-120.437,47.324,2012265
-120.432,47.254,2012265
-120.434,47.264,2012265
-120.446,47.303,2012265
-120.449,47.313,2012265
-120.452,47.322,2012265
-120.443,47.242,2012265
-120.446,47.252,2012265
-120.449,47.262,2012265
-120.452,47.272,2012265
-120.46,47.301,2012265
-120.463,47.311,2012265
-120.469,47.33,2012265
-120.457,47.241,2012265
-120.46,47.25,2012265
-120.463,47.26,2012265
-120.466,47.27,2012265
-120.469,47.28,2012265
-120.503,47.346,2012265
-120.506,47.356,2012265
-120.535,47.453,2012265
-120.538,47.463,2012265
-120.48,47.217,2012265
-120.486,47.237,2012265
-120.489,47.246,2012265
-120.518,47.344,2012265
-120.521,47.354,2012265
-120.547,47.441,2012265
-120.55,47.451,2012265
-120.552,47.461,2012265
-120.555,47.471,2012265
-120.489,47.196,2012265
-120.523,47.313,2012265
-120.526,47.322,2012265
-120.535,47.352,2012265
-120.564,47.449,2012265
-120.719,47.966,2012265
-120.497,47.174,2012265
-120.538,47.311,2012265
-120.552,47.359,2012265
-120.575,47.437,2012265
-120.731,47.954,2012265
-120.734,47.964,2012265
-120.737,47.974,2012265
-120.517,47.192,2012265
-120.546,47.289,2012265
-120.748,47.962,2012265
-120.751,47.972,2012265
-120.535,47.2,2012265
-120.76,47.95,2012265
-120.543,47.178,2012265
-120.569,47.266,2012265
-120.586,47.274,2012265
-120.592,47.293,2012265
-120.58,47.203,2012265
-120.583,47.213,2012265
-120.595,47.252,2012265
-120.598,47.262,2012265
-120.604,47.281,2012265
-120.595,47.201,2012265
-120.958,48.349,2012265
-120.629,47.217,2012265
-120.632,47.227,2012265
-120.973,48.347,2012265
-120.649,47.184,2012265
-120.893,47.891,2012265
-120.8,47.538,2012265
-120.803,47.548,2012265
-120.907,47.889,2012265
-120.806,47.507,2012265
-120.809,47.517,2012265
-120.812,47.527,2012265
-120.818,47.546,2012265
-120.827,47.575,2012265
-120.826,47.525,2012265
-120.829,47.534,2012265
-120.832,47.544,2012265
-120.841,47.523,2012265
-120.844,47.532,2012265
-120.849,47.501,2012265
-120.855,47.521,2012265
-120.866,47.509,2012265
-121.041,47.637,2012265
-121.227,47.173,2012265
-121.314,46.927,2012265
-121.326,46.915,2012265
-121.354,46.911,2012265
-121.484,46.139,2012265
-121.487,46.149,2012265
-121.493,46.168,2012265
-121.489,46.108,2012265
-121.625,46.545,2012265
-121.524,46.174,2012265
-121.538,46.172,2012265
-121.541,46.181,2012265
-121.544,46.191,2012265
-121.547,46.201,2012265
-121.528,46.092,2012265
-121.531,46.102,2012265
-121.534,46.111,2012265
-121.546,46.15,2012265
-121.549,46.16,2012265
-121.555,46.179,2012265
-121.558,46.189,2012265
-121.561,46.199,2012265
-121.545,46.099,2012265
-121.569,46.177,2012265
-121.572,46.187,2012265
-121.575,46.197,2012265
-121.578,46.206,2012265
-121.581,46.216,2012265
-121.556,46.088,2012265
-121.58,46.165,2012265
-121.583,46.175,2012265
-121.586,46.185,2012265
-121.589,46.195,2012265
-121.567,46.076,2012265
-121.576,46.105,2012265
-121.6,46.183,2012265
-121.603,46.193,2012265
-119.943,47.998,2012266
-119.975,48.004,2012266
-120.414,47.246,2012266
-120.434,47.315,2012266
-120.446,47.252,2012266
-120.475,47.35,2012266
-120.489,47.348,2012266
-120.535,47.301,2012266
-120.549,47.299,2012266
-120.595,47.303,2012266
-120.609,47.301,2012266
-120.795,47.57,2012266
-120.803,47.497,2012266
-120.806,47.507,2012266
-120.827,47.575,2012266
-120.849,47.501,2012266
-121.016,48.047,2012266
-121.547,46.201,2012266
-121.564,46.209,2012266
-121.575,46.197,2012266
-121.578,46.206,2012266
-119.958,48.047,2012266
-119.972,48.045,2012266
-119.987,48.043,2012266
-120.001,48.042,2012266
-120.163,48.182,2012266
-120.56,48.038,2012266
-120.571,47.976,2012266
-120.586,48.025,2012266
-120.589,48.034,2012266
-120.592,48.044,2012266
-120.603,48.032,2012266
-120.42,47.367,2012266
-120.423,47.326,2012266
-120.426,47.336,2012266
-120.432,47.356,2012266
-120.435,47.365,2012266
-120.635,48.038,2012266
-120.437,47.324,2012266
-120.437,47.274,2012266
-120.449,47.313,2012266
-120.452,47.322,2012266
-120.455,47.332,2012266
-120.452,47.272,2012266
-120.455,47.282,2012266
-120.463,47.311,2012266
-120.469,47.33,2012266
-120.46,47.25,2012266
-120.463,47.26,2012266
-120.466,47.27,2012266
-120.478,47.309,2012266
-120.477,47.258,2012266
-120.492,47.307,2012266
-120.498,47.326,2012266
-120.509,47.365,2012266
-120.535,47.453,2012266
-120.472,47.188,2012266
-120.492,47.256,2012266
-120.509,47.315,2012266
-120.524,47.363,2012266
-120.55,47.451,2012266
-120.552,47.461,2012266
-120.523,47.313,2012266
-120.526,47.322,2012266
-120.535,47.352,2012266
-120.558,47.43,2012266
-120.561,47.439,2012266
-120.564,47.449,2012266
-120.549,47.35,2012266
-120.573,47.428,2012266
-120.575,47.437,2012266
-120.734,47.964,2012266
-120.517,47.192,2012266
-120.745,47.952,2012266
-120.751,47.972,2012266
-120.526,47.17,2012266
-120.532,47.19,2012266
-120.564,47.297,2012266
-120.566,47.307,2012266
-120.572,47.326,2012266
-120.575,47.336,2012266
-120.757,47.94,2012266
-120.54,47.168,2012266
-120.543,47.178,2012266
-120.581,47.305,2012266
-120.774,47.948,2012266
-120.777,47.958,2012266
-120.558,47.176,2012266
-120.586,47.274,2012266
-120.598,47.262,2012266
-120.604,47.281,2012266
-120.618,47.279,2012266
-120.624,47.248,2012266
-120.626,47.258,2012266
-120.97,48.337,2012266
-120.641,47.205,2012266
-120.988,48.345,2012266
-120.655,47.203,2012266
-120.658,47.213,2012266
-120.663,47.182,2012266
-120.907,47.889,2012266
-121.514,46.094,2012266
-121.549,46.16,2012266
-123.816,48.633,2012266
-123.827,48.621,2012266
-120.034,47.997,2012267
-120.031,47.987,2012267
-119.984,47.983,2012267
-119.958,47.996,2012267
-119.941,47.989,2012267
-119.97,47.985,2012267
-120.901,47.524,2012267
-120.872,47.528,2012267
-120.884,47.517,2012267
-120.855,47.521,2012267
-120.841,47.523,2012267
-120.815,47.536,2012267
-120.783,47.531,2012267
-121.728,46.123,2012267
-121.697,46.117,2012267
-121.669,46.122,2012267
-121.644,46.136,2012267
-121.616,46.14,2012267
-121.588,46.144,2012267
-121.577,46.156,2012267
-121.521,46.164,2012267
-121.585,46.134,2012267
-121.572,46.187,2012267
-121.597,46.173,2012267
-121.544,46.191,2012267
-119.955,48.037,2012267
-119.958,48.047,2012267
-119.969,48.036,2012267
-119.999,47.981,2012267
-120.002,47.991,2012267
-120.011,47.969,2012267
-120.013,47.979,2012267
-120.016,47.989,2012267
-120.019,47.999,2012267
-120.025,47.967,2012267
-120.042,47.975,2012267
-120.158,48.163,2012267
-120.47,48.142,2012267
-120.484,48.14,2012267
-120.478,48.07,2012267
-120.571,47.976,2012267
-120.606,48.042,2012267
-120.624,48.05,2012267
-120.44,47.283,2012267
-120.46,47.301,2012267
-120.478,47.309,2012267
-120.477,47.258,2012267
-120.483,47.278,2012267
-120.506,47.305,2012267
-120.515,47.334,2012267
-120.515,47.283,2012267
-120.564,47.449,2012267
-120.567,47.459,2012267
-120.538,47.311,2012267
-120.544,47.33,2012267
-120.517,47.192,2012267
-120.564,47.348,2012267
-120.532,47.19,2012267
-120.561,47.287,2012267
-120.569,47.317,2012267
-120.572,47.326,2012267
-120.546,47.188,2012267
-120.578,47.295,2012267
-120.581,47.305,2012267
-120.584,47.315,2012267
-120.783,47.977,2012267
-120.584,47.264,2012267
-120.598,47.313,2012267
-120.604,47.332,2012267
-120.604,47.281,2012267
-120.607,47.291,2012267
-120.609,47.25,2012267
-120.621,47.238,2012267
-120.626,47.207,2012267
-120.635,47.236,2012267
-120.638,47.246,2012267
-120.644,47.266,2012267
-120.985,48.335,2012267
-120.658,47.213,2012267
-120.8,47.538,2012267
-120.809,47.517,2012267
-120.928,47.907,2012267
-120.829,47.534,2012267
-120.887,47.526,2012267
-121.543,46.14,2012267
-121.546,46.15,2012267
-121.548,46.109,2012267
-121.551,46.119,2012267
-121.562,46.107,2012267
-121.571,46.136,2012267
-121.574,46.146,2012267
-121.591,46.154,2012267
-121.602,46.142,2012267
-121.605,46.152,2012267
-121.613,46.13,2012267
-123.823,48.612,2012267
-119.958,48.047,2012268
-119.96,48.057,2012268
-119.975,48.055,2012268
-119.987,47.993,2012268
-120.002,47.991,2012268
-120.016,47.989,2012268
-120.175,48.171,2012268
-120.178,48.181,2012268
-120.19,48.169,2012268
-120.44,47.334,2012268
-120.455,47.332,2012268
-120.469,47.33,2012268
-120.495,47.317,2012268
-120.506,47.356,2012268
-120.541,47.32,2012268
-120.544,47.33,2012268
-120.549,47.35,2012268
-120.552,47.309,2012268
-120.751,47.972,2012268
-120.595,47.303,2012268
-120.609,47.301,2012268
-118.513,45.862,2012268
-118.515,45.872,2012268
-119.952,48.028,2012268
-119.955,47.987,2012268
-119.966,48.026,2012268
-119.969,48.036,2012268
-119.972,48.045,2012268
-119.967,47.975,2012268
-119.97,47.985,2012268
-119.973,47.995,2012268
-119.975,48.004,2012268
-119.978,48.014,2012268
-119.984,48.034,2012268
-119.981,47.973,2012268
-119.984,47.983,2012268
-119.998,48.032,2012268
-119.996,47.971,2012268
-119.999,47.981,2012268
-120.011,47.969,2012268
-120.013,47.979,2012268
-120.172,48.161,2012268
-120.204,48.167,2012268
-120.574,48.036,2012268
-120.577,48.046,2012268
-120.589,48.034,2012268
-120.592,48.044,2012268
-120.6,48.023,2012268
-120.403,47.309,2012268
-120.423,47.326,2012268
-120.423,47.276,2012268
-120.429,47.295,2012268
-120.432,47.305,2012268
-120.434,47.315,2012268
-120.437,47.324,2012268
-120.44,47.283,2012268
-120.446,47.303,2012268
-120.449,47.313,2012268
-120.452,47.272,2012268
-120.455,47.282,2012268
-120.46,47.301,2012268
-120.489,47.348,2012268
-120.492,47.307,2012268
-120.503,47.346,2012268
-120.518,47.344,2012268
-120.521,47.354,2012268
-120.547,47.441,2012268
-120.518,47.293,2012268
-120.521,47.303,2012268
-120.523,47.313,2012268
-120.526,47.322,2012268
-120.529,47.332,2012268
-120.532,47.342,2012268
-120.535,47.352,2012268
-120.538,47.361,2012268
-120.5,47.184,2012268
-120.535,47.301,2012268
-120.546,47.34,2012268
-120.731,47.954,2012268
-120.517,47.192,2012268
-120.561,47.338,2012268
-120.564,47.348,2012268
-120.567,47.358,2012268
-120.745,47.952,2012268
-120.564,47.297,2012268
-120.569,47.317,2012268
-120.76,47.95,2012268
-120.552,47.207,2012268
-120.575,47.285,2012268
-120.578,47.295,2012268
-120.581,47.305,2012268
-120.584,47.315,2012268
-120.587,47.324,2012268
-120.566,47.205,2012268
-120.584,47.264,2012268
-120.592,47.293,2012268
-120.598,47.313,2012268
-120.575,47.184,2012268
-120.578,47.194,2012268
-120.601,47.272,2012268
-120.604,47.281,2012268
-120.612,47.26,2012268
-120.95,48.371,2012268
-120.609,47.199,2012268
-120.626,47.207,2012268
-120.629,47.217,2012268
-120.973,48.347,2012268
-120.638,47.195,2012268
-120.641,47.205,2012268
-120.646,47.225,2012268
-120.985,48.335,2012268
-120.988,48.345,2012268
-120.655,47.203,2012268
-120.999,48.333,2012268
-121.002,48.343,2012268
-121.005,48.353,2012268
-120.769,47.533,2012268
-121.014,48.331,2012268
-120.783,47.531,2012268
-120.789,47.55,2012268
-120.792,47.56,2012268
-120.8,47.538,2012268
-120.803,47.548,2012268
-120.809,47.517,2012268
-120.812,47.527,2012268
-120.815,47.536,2012268
-120.933,47.875,2012268
-120.838,47.513,2012268
-120.841,47.523,2012268
-120.852,47.562,2012268
-120.858,47.53,2012268
-120.863,47.499,2012268
-120.866,47.509,2012268
-121.541,46.181,2012268
-121.545,46.099,2012268
-121.563,46.158,2012268
-121.572,46.187,2012268
-121.562,46.107,2012268
-121.571,46.136,2012268
-121.577,46.156,2012268
-121.58,46.165,2012268
-121.586,46.185,2012268
-121.576,46.105,2012268
-121.582,46.124,2012268
-121.585,46.134,2012268
-121.591,46.154,2012268
-121.59,46.103,2012268
-121.596,46.122,2012268
-118.513,45.862,2012269
-119.946,48.059,2012269
-119.955,48.037,2012269
-119.958,48.047,2012269
-119.96,48.057,2012269
-119.963,48.067,2012269
-119.975,48.055,2012269
-119.978,48.065,2012269
-119.987,48.043,2012269
-119.99,48.053,2012269
-119.992,48.063,2012269
-119.99,48.002,2012269
-120.002,47.991,2012269
-120.175,48.171,2012269
-120.181,48.19,2012269
-120.193,48.179,2012269
-120.195,48.188,2012269
-120.249,47.806,2012269
-120.336,48.048,2012269
-120.557,48.029,2012269
-120.56,48.038,2012269
-120.563,48.048,2012269
-120.574,48.036,2012269
-120.577,48.046,2012269
-120.592,48.044,2012269
-120.595,48.054,2012269
-120.423,47.326,2012269
-120.426,47.285,2012269
-120.443,47.344,2012269
-120.44,47.283,2012269
-120.446,47.303,2012269
-120.452,47.322,2012269
-120.457,47.342,2012269
-120.455,47.282,2012269
-120.46,47.301,2012269
-120.483,47.379,2012269
-120.501,47.336,2012269
-120.512,47.375,2012269
-120.535,47.453,2012269
-120.538,47.463,2012269
-120.518,47.344,2012269
-120.521,47.354,2012269
-120.526,47.322,2012269
-120.547,47.391,2012269
-120.503,47.194,2012269
-120.506,47.203,2012269
-120.541,47.32,2012269
-120.544,47.33,2012269
-120.546,47.34,2012269
-120.549,47.35,2012269
-120.552,47.359,2012269
-120.734,47.964,2012269
-120.555,47.319,2012269
-120.558,47.328,2012269
-120.561,47.338,2012269
-120.564,47.348,2012269
-120.567,47.358,2012269
-120.572,47.326,2012269
-120.575,47.336,2012269
-120.584,47.315,2012269
-120.587,47.324,2012269
-120.589,47.334,2012269
-120.592,47.344,2012269
-120.583,47.213,2012269
-120.612,47.26,2012269
-120.629,47.217,2012269
-120.641,47.205,2012269
-120.644,47.215,2012269
-120.646,47.225,2012269
-120.649,47.234,2012269
-120.988,48.345,2012269
-120.991,48.355,2012269
-120.661,47.223,2012269
-120.664,47.232,2012269
-121.008,48.363,2012269
-120.778,47.562,2012269
-120.789,47.55,2012269
-120.792,47.56,2012269
-120.803,47.548,2012269
-120.806,47.558,2012269
-120.815,47.536,2012269
-120.922,47.887,2012269
-120.823,47.515,2012269
-120.826,47.525,2012269
-120.832,47.544,2012269
-120.841,47.523,2012269
-120.844,47.532,2012269
-121.541,46.181,2012269
-121.546,46.15,2012269
-121.549,46.16,2012269
-121.552,46.17,2012269
-121.564,46.209,2012269
-121.548,46.109,2012269
-121.551,46.119,2012269
-121.56,46.148,2012269
-121.563,46.158,2012269
-121.566,46.168,2012269
-121.569,46.177,2012269
-121.578,46.206,2012269
-121.584,46.226,2012269
-121.565,46.117,2012269
-121.568,46.127,2012269
-121.574,46.146,2012269
-121.577,46.156,2012269
-121.58,46.165,2012269
-121.583,46.175,2012269
-121.586,46.185,2012269
-121.585,46.134,2012269
-121.588,46.144,2012269
-121.594,46.163,2012269
-121.597,46.173,2012269
-122.178,46.248,2012269
-120.789,47.55,2012270
-120.803,47.548,2012270
-121.597,46.173,2012270
-120.033,48.047,2012270
-121.475,45.683,2012270
-119.96,48.057,2012270
-119.973,47.995,2012270
-120.155,48.204,2012270
-120.163,48.182,2012270
-120.178,48.181,2012270
-120.181,48.19,2012270
-120.184,48.2,2012270
-120.193,48.179,2012270
-119.685,45.541,2012270
-120.56,48.038,2012270
-120.563,48.048,2012270
-120.566,48.058,2012270
-120.568,48.068,2012270
-120.574,48.036,2012270
-120.577,48.046,2012270
-120.58,48.056,2012270
-120.592,48.044,2012270
-120.595,48.054,2012270
-120.598,48.064,2012270
-120.606,48.042,2012270
-120.409,47.328,2012270
-120.412,47.338,2012270
-120.414,47.297,2012270
-120.423,47.326,2012270
-120.426,47.336,2012270
-120.429,47.295,2012270
-120.44,47.334,2012270
-120.446,47.354,2012270
-120.443,47.293,2012270
-120.455,47.332,2012270
-120.457,47.342,2012270
-120.46,47.352,2012270
-120.452,47.272,2012270
-120.455,47.282,2012270
-120.457,47.291,2012270
-120.466,47.321,2012270
-120.466,47.27,2012270
-120.469,47.28,2012270
-120.472,47.289,2012270
-120.483,47.328,2012270
-120.492,47.358,2012270
-120.495,47.367,2012270
-120.501,47.336,2012270
-120.503,47.346,2012270
-120.506,47.356,2012270
-120.509,47.365,2012270
-120.535,47.453,2012270
-120.518,47.344,2012270
-120.524,47.363,2012270
-120.526,47.373,2012270
-120.529,47.383,2012270
-120.489,47.196,2012270
-120.538,47.361,2012270
-120.541,47.371,2012270
-120.544,47.381,2012270
-120.503,47.194,2012270
-120.506,47.203,2012270
-120.544,47.33,2012270
-120.546,47.34,2012270
-120.555,47.369,2012270
-120.734,47.964,2012270
-120.737,47.974,2012270
-120.515,47.182,2012270
-120.517,47.192,2012270
-120.558,47.328,2012270
-120.561,47.338,2012270
-120.567,47.358,2012270
-120.754,47.981,2012270
-120.569,47.317,2012270
-120.572,47.326,2012270
-120.575,47.336,2012270
-120.584,47.315,2012270
-120.587,47.324,2012270
-120.595,47.303,2012270
-120.598,47.313,2012270
-120.609,47.301,2012270
-120.615,47.32,2012270
-120.609,47.25,2012270
-120.624,47.299,2012270
-120.973,48.347,2012270
-120.976,48.357,2012270
-120.991,48.355,2012270
-120.994,48.365,2012270
-120.997,48.374,2012270
-121.002,48.343,2012270
-121.008,48.363,2012270
-120.792,47.56,2012270
-120.815,47.536,2012270
-120.818,47.546,2012270
-120.826,47.525,2012270
-120.829,47.534,2012270
-120.832,47.544,2012270
-120.838,47.513,2012270
-120.841,47.523,2012270
-120.844,47.532,2012270
-120.847,47.542,2012270
-120.858,47.53,2012270
-121.552,46.17,2012270
-121.565,46.117,2012270
-121.447,45.687,2012270
-123.066,47.261,2012270
-117.273,46.188,2012271
-120.175,48.171,2012271
-120.187,48.159,2012271
-120.19,48.169,2012271
-120.56,48.038,2012271
-120.571,48.027,2012271
-120.574,48.036,2012271
-120.577,48.046,2012271
-120.586,48.025,2012271
-120.589,48.034,2012271
-120.592,48.044,2012271
-120.595,48.054,2012271
-120.606,48.042,2012271
-120.42,47.317,2012271
-120.423,47.326,2012271
-120.434,47.315,2012271
-120.44,47.334,2012271
-120.44,47.283,2012271
-120.449,47.313,2012271
-120.455,47.332,2012271
-120.452,47.272,2012271
-120.455,47.282,2012271
-120.457,47.291,2012271
-120.466,47.27,2012271
-120.489,47.348,2012271
